,2014,1991,2016,2018,2013,2012
2018-12-02 07:00:00,8395,8797,9078,8604,9808,9171
2018-12-02 08:00:00,8447,8865,9214,8659,9962,9266
2018-12-02 09:00:00,8504,8939,9203,8719,9949,9258
2018-12-02 10:00:00,8522,8962,9090,8737,9822,9179
2018-12-02 11:00:00,8452,8870,8905,8664,9612,9050
2018-12-02 12:00:00,8381,8778,8761,8590,9451,8950
2018-12-02 13:00:00,8390,8790,8732,8600,9417,8930
2018-12-02 14:00:00,8408,8814,8722,8618,9406,8923
2018-12-02 15:00:00,8394,8796,8715,8604,9399,8918
2018-12-02 16:00:00,8458,8878,8876,8670,9580,9030
2018-12-02 17:00:00,8628,9101,9202,8848,9948,9257
2018-12-02 18:00:00,8743,9250,9411,8968,10183,9403
2018-12-02 19:00:00,8684,9173,9341,8907,10105,9354
2018-12-02 20:00:00,8527,8969,9132,8743,9869,9208
2018-12-02 21:00:00,8374,8770,8920,8583,9629,9060
2018-12-02 22:00:00,8206,8550,8653,8407,9328,8875
2018-12-02 23:00:00,7973,8247,8295,8164,8924,8625
2018-12-03 00:00:00,8446,8381,8335,7314,8858,7936
2018-12-03 01:00:00,8421,8353,8294,7279,8825,7895
2018-12-03 02:00:00,8759,8726,8848,7751,9262,8451
2018-12-03 03:00:00,9062,9059,9343,8174,9653,8950
2018-12-03 04:00:00,9135,9140,9463,8275,9747,9070
2018-12-03 05:00:00,9251,9267,9651,8436,9895,9259
2018-12-03 06:00:00,9632,9686,10274,8967,10387,9886
2018-12-03 07:00:00,10062,10160,10979,9567,10942,10594
2018-12-03 08:00:00,10267,10386,11313,9852,11206,10930
2018-12-03 09:00:00,10250,10367,11286,9829,11185,10903
2018-12-03 10:00:00,10081,10180,11008,9592,10966,10623
2018-12-03 11:00:00,9801,9873,10551,9203,10605,10164
2018-12-03 12:00:00,9585,9635,10199,8902,10327,9809
2018-12-03 13:00:00,9541,9586,10126,8840,10270,9736
2018-12-03 14:00:00,9526,9569,10101,8819,10250,9711
2018-12-03 15:00:00,9516,9559,10085,8806,10238,9695
2018-12-03 16:00:00,9758,9826,10481,9143,10550,10094
2018-12-03 17:00:00,10248,10365,11283,9826,11182,10899
2018-12-03 18:00:00,10563,10711,11797,10265,11588,11417
2018-12-03 19:00:00,10458,10596,11626,10118,11452,11244
2018-12-03 20:00:00,10143,10249,11111,9680,11046,10726
2018-12-03 21:00:00,9824,9897,10588,9234,10634,10201
2018-12-03 22:00:00,9422,9455,9931,8674,10116,9541
2018-12-03 23:00:00,8883,8862,9050,7924,9421,8655
2018-12-04 00:00:00,8692,8464,8922,7325,8885,9237
2018-12-04 01:00:00,8638,8438,8893,7291,8854,9196
2018-12-04 02:00:00,9372,8796,9277,7746,9282,9747
2018-12-04 03:00:00,10029,9117,9620,8154,9665,10240
2018-12-04 04:00:00,10188,9194,9703,8252,9758,10359
2018-12-04 05:00:00,10437,9316,9833,8407,9903,10546
2018-12-04 06:00:00,11263,9719,10264,8919,10385,11166
2018-12-04 07:00:00,12197,10175,10752,9499,10930,11867
2018-12-04 08:00:00,12641,10391,10984,9774,11189,12200
2018-12-04 09:00:00,12605,10374,10965,9751,11168,12173
2018-12-04 10:00:00,12237,10194,10773,9523,10953,11896
2018-12-04 11:00:00,11631,9898,10456,9147,10600,11442
2018-12-04 12:00:00,11163,9670,10212,8857,10327,11091
2018-12-04 13:00:00,11066,9623,10161,8797,10270,11018
2018-12-04 14:00:00,11034,9607,10144,8777,10251,10994
2018-12-04 15:00:00,11013,9597,10133,8764,10239,10978
2018-12-04 16:00:00,11538,9853,10408,9090,10546,11372
2018-12-04 17:00:00,12601,10372,10963,9749,11165,12169
2018-12-04 18:00:00,13283,10704,11319,10172,11563,12681
2018-12-04 19:00:00,13055,10594,11200,10031,11431,12511
2018-12-04 20:00:00,12373,10260,10844,9607,11032,11998
2018-12-04 21:00:00,11679,9922,10482,9177,10628,11478
2018-12-04 22:00:00,10809,9497,10027,8637,10120,10825
2018-12-04 23:00:00,9640,8927,9417,7913,9438,9948
2018-12-05 00:00:00,8867,8694,8125,7425,8835,9586
2018-12-05 01:00:00,8827,8666,8090,7390,8803,9560
2018-12-05 02:00:00,9367,9031,8561,7865,9243,9911
2018-12-05 03:00:00,9852,9358,8982,8290,9637,10225
2018-12-05 04:00:00,9968,9437,9083,8393,9732,10301
2018-12-05 05:00:00,10152,9561,9243,8554,9882,10420
2018-12-05 06:00:00,10761,9972,9772,9089,10378,10815
2018-12-05 07:00:00,11449,10436,10370,9694,10938,11261
2018-12-05 08:00:00,11776,10657,10655,9981,11204,11473
2018-12-05 09:00:00,11749,10639,10631,9957,11183,11456
2018-12-05 10:00:00,11478,10456,10395,9719,10962,11280
2018-12-05 11:00:00,11031,10155,10007,9327,10598,10990
2018-12-05 12:00:00,10687,9922,9708,9024,10318,10767
2018-12-05 13:00:00,10616,9874,9646,8962,10260,10721
2018-12-05 14:00:00,10592,9858,9625,8940,10240,10705
2018-12-05 15:00:00,10576,9847,9611,8927,10227,10695
2018-12-05 16:00:00,10963,10109,9948,9267,10543,10946
2018-12-05 17:00:00,11746,10637,10629,9955,11180,11454
2018-12-05 18:00:00,12249,10976,11065,10396,11589,11780
2018-12-05 19:00:00,12081,10863,10920,10249,11453,11671
2018-12-05 20:00:00,11578,10523,10482,9807,11043,11345
2018-12-05 21:00:00,11067,10179,10039,9358,10627,11014
2018-12-05 22:00:00,10426,9746,9481,8795,10105,10597
2018-12-05 23:00:00,9565,9165,8732,8039,9404,10039
2018-12-06 00:00:00,8491,8931,7620,7446,9445,8321
2018-12-06 01:00:00,8437,8906,7582,7402,9424,8275
2018-12-06 02:00:00,9155,9246,8103,7990,9711,8892
2018-12-06 03:00:00,9798,9551,8570,8516,9969,9444
2018-12-06 04:00:00,9953,9625,8682,8642,10031,9577
2018-12-06 05:00:00,10197,9741,8860,8842,10129,9787
2018-12-06 06:00:00,11006,10124,9446,9503,10453,10481
2018-12-06 07:00:00,11919,10558,10110,10250,10819,11266
2018-12-06 08:00:00,12354,10764,10425,10605,10993,11638
2018-12-06 09:00:00,12318,10747,10399,10577,10979,11608
2018-12-06 10:00:00,11958,10576,10138,10282,10834,11299
2018-12-06 11:00:00,11365,10295,9707,9797,10597,10789
2018-12-06 12:00:00,10908,10078,9375,9423,10414,10397
2018-12-06 13:00:00,10813,10033,9306,9346,10376,10315
2018-12-06 14:00:00,10781,10018,9283,9319,10363,10288
2018-12-06 15:00:00,10761,10008,9268,9303,10355,10270
2018-12-06 16:00:00,11275,10252,9642,9723,10561,10712
2018-12-06 17:00:00,12314,10745,10396,10573,10977,11604
2018-12-06 18:00:00,12981,11061,10880,11119,11245,12177
2018-12-06 19:00:00,12759,10956,10719,10937,11155,11986
2018-12-06 20:00:00,12091,10639,10234,10391,10888,11413
2018-12-06 21:00:00,11413,10317,9742,9836,10616,10830
2018-12-06 22:00:00,10561,9913,9123,9139,10275,10099
2018-12-06 23:00:00,9418,9371,8294,8205,9817,9117
2018-12-07 00:00:00,8999,8024,8293,8739,8530,8788
2018-12-07 01:00:00,8948,7981,8256,8702,8496,8753
2018-12-07 02:00:00,9645,8555,8758,9197,8942,9225
2018-12-07 03:00:00,10270,9068,9209,9640,9341,9648
2018-12-07 04:00:00,10421,9192,9317,9747,9437,9750
2018-12-07 05:00:00,10658,9387,9488,9915,9588,9910
2018-12-07 06:00:00,11443,10033,10054,10471,10090,10442
2018-12-07 07:00:00,12331,10762,10693,11101,10656,11042
2018-12-07 08:00:00,12753,11109,10997,11400,10926,11328
2018-12-07 09:00:00,12718,11081,10972,11375,10904,11305
2018-12-07 10:00:00,12368,10793,10720,11127,10680,11068
2018-12-07 11:00:00,11792,10320,10305,10719,10313,10678
2018-12-07 12:00:00,11348,9954,9985,10404,10029,10377
2018-12-07 13:00:00,11256,9879,9919,10339,9970,10315
2018-12-07 14:00:00,11225,9853,9896,10317,9950,10294
2018-12-07 15:00:00,11205,9837,9882,10302,9938,10280
2018-12-07 16:00:00,11704,10247,10242,10657,10256,10618
2018-12-07 17:00:00,12714,11078,10969,11372,10901,11302
2018-12-07 18:00:00,13362,11611,11436,11832,11315,11740
2018-12-07 19:00:00,13146,11433,11280,11679,11177,11594
2018-12-07 20:00:00,12497,10899,10813,11219,10763,11155
2018-12-07 21:00:00,11838,10358,10338,10752,10342,10709
2018-12-07 22:00:00,11011,9677,9742,10165,9814,10149
2018-12-07 23:00:00,9900,8764,8942,9378,9105,9398
2018-12-08 00:00:00,9706,9076,8943,8389,9695,9406
2018-12-08 01:00:00,9688,9068,8931,8368,9689,9390
2018-12-08 02:00:00,9930,9173,9100,8643,9768,9604
2018-12-08 03:00:00,10147,9268,9251,8889,9839,9796
2018-12-08 04:00:00,10199,9290,9288,8948,9857,9842
2018-12-08 05:00:00,10281,9326,9345,9042,9883,9915
2018-12-08 06:00:00,10554,9445,9536,9351,9973,10156
2018-12-08 07:00:00,10862,9579,9751,9700,10074,10428
2018-12-08 08:00:00,11008,9643,9854,9866,10122,10558
2018-12-08 09:00:00,10996,9637,9845,9853,10118,10547
2018-12-08 10:00:00,10874,9585,9760,9715,10078,10440
2018-12-08 11:00:00,10675,9498,9621,9488,10013,10263
2018-12-08 12:00:00,10521,9430,9513,9313,9962,10127
2018-12-08 13:00:00,10489,9417,9491,9277,9952,10098
2018-12-08 14:00:00,10478,9412,9483,9265,9948,10089
2018-12-08 15:00:00,10471,9409,9478,9257,9946,10083
2018-12-08 16:00:00,10644,9484,9599,9454,10003,10236
2018-12-08 17:00:00,10994,9637,9844,9851,10118,10546
2018-12-08 18:00:00,11219,9735,10002,10106,10192,10745
2018-12-08 19:00:00,11144,9702,9949,10021,10167,10678
2018-12-08 20:00:00,10919,9604,9792,9766,10093,10479
2018-12-08 21:00:00,10691,9505,9632,9506,10018,10277
2018-12-08 22:00:00,10404,9380,9431,9181,9924,10023
2018-12-08 23:00:00,10019,9212,9162,8743,9797,9683
2018-12-09 00:00:00,9159,8563,8438,7916,9147,8875
2018-12-09 01:00:00,9140,8554,8425,7894,9140,8858
2018-12-09 02:00:00,9397,8679,8611,8180,9242,9088
2018-12-09 03:00:00,9628,8791,8777,8436,9333,9295
2018-12-09 04:00:00,9684,8818,8817,8497,9355,9344
2018-12-09 05:00:00,9771,8861,8880,8595,9389,9422
2018-12-09 06:00:00,10061,9001,9090,8916,9504,9682
2018-12-09 07:00:00,10389,9160,9326,9280,9633,9974
2018-12-09 08:00:00,10545,9236,9439,9452,9695,10114
2018-12-09 09:00:00,10532,9230,9430,9438,9690,10102
2018-12-09 10:00:00,10403,9167,9336,9295,9639,9987
2018-12-09 11:00:00,10190,9064,9183,9059,9555,9797
2018-12-09 12:00:00,10026,8984,9064,8877,9490,9650
2018-12-09 13:00:00,9992,8968,9040,8839,9477,9620
2018-12-09 14:00:00,9981,8962,9032,8827,9472,9609
2018-12-09 15:00:00,9973,8959,9026,8819,9469,9603
2018-12-09 16:00:00,10158,9048,9159,9023,9542,9768
2018-12-09 17:00:00,10531,9229,9429,9436,9689,10101
2018-12-09 18:00:00,10770,9345,9601,9702,9784,10315
2018-12-09 19:00:00,10690,9306,9544,9613,9752,10243
2018-12-09 20:00:00,10451,9190,9371,9348,9658,10029
2018-12-09 21:00:00,10207,9072,9195,9078,9561,9812
2018-12-09 22:00:00,9902,8924,8975,8739,9441,9539
2018-12-09 23:00:00,9492,8725,8679,8284,9279,9173
2018-12-10 00:00:00,9252,9101,7970,9123,8799,8605
2018-12-10 01:00:00,9213,9062,7935,9082,8761,8568
2018-12-10 02:00:00,9725,9584,8397,9639,9275,9069
2018-12-10 03:00:00,10184,10052,8811,10138,9735,9517
2018-12-10 04:00:00,10294,10165,8911,10258,9846,9625
2018-12-10 05:00:00,10468,10343,9068,10447,10021,9795
2018-12-10 06:00:00,11044,10931,9588,11074,10600,10359
2018-12-10 07:00:00,11696,11595,10176,11783,11255,10995
2018-12-10 08:00:00,12005,11911,10455,12120,11566,11298
2018-12-10 09:00:00,11980,11886,10432,12092,11540,11273
2018-12-10 10:00:00,11723,11623,10201,11813,11282,11022
2018-12-10 11:00:00,11300,11192,9819,11353,10858,10609
2018-12-10 12:00:00,10974,10859,9525,10998,10530,10290
2018-12-10 13:00:00,10907,10790,9464,10925,10462,10224
2018-12-10 14:00:00,10884,10767,9443,10900,10439,10202
2018-12-10 15:00:00,10869,10752,9430,10884,10425,10188
2018-12-10 16:00:00,11236,11126,9761,11283,10793,10546
2018-12-10 17:00:00,11977,11883,10430,12089,11537,11270
2018-12-10 18:00:00,12452,12368,10859,12606,12015,11735
2018-12-10 19:00:00,12294,12206,10716,12434,11856,11580
2018-12-10 20:00:00,11818,11720,10286,11916,11377,11115
2018-12-10 21:00:00,11334,11227,9850,11390,10892,10642
2018-12-10 22:00:00,10727,10607,9302,10729,10281,10048
2018-12-10 23:00:00,9913,9775,8566,9843,9463,9252
2018-12-11 00:00:00,9180,9901,8658,8429,8424,9232
2018-12-11 01:00:00,9146,9878,8622,8380,8378,9194
2018-12-11 02:00:00,9603,10187,9099,9040,8986,9711
2018-12-11 03:00:00,10011,10463,9527,9632,9529,10174
2018-12-11 04:00:00,10110,10529,9630,9774,9660,10286
2018-12-11 05:00:00,10265,10634,9792,9998,9867,10462
2018-12-11 06:00:00,10778,10981,10328,10742,10550,11044
2018-12-11 07:00:00,11359,11374,10935,11582,11323,11702
2018-12-11 08:00:00,11634,11560,11224,11981,11690,12015
2018-12-11 09:00:00,11612,11545,11200,11949,11660,11989
2018-12-11 10:00:00,11383,11390,10961,11617,11355,11730
2018-12-11 11:00:00,11006,11136,10567,11072,10854,11303
2018-12-11 12:00:00,10716,10939,10263,10652,10467,10973
2018-12-11 13:00:00,10656,10899,10200,10565,10387,10905
2018-12-11 14:00:00,10635,10885,10179,10535,10360,10882
2018-12-11 15:00:00,10622,10876,10166,10516,10343,10867
2018-12-11 16:00:00,10949,11097,10507,10989,10778,11238
2018-12-11 17:00:00,11609,11543,11197,11945,11656,11986
2018-12-11 18:00:00,12033,11830,11640,12558,12220,12467
2018-12-11 19:00:00,11892,11734,11493,12354,12032,12307
2018-12-11 20:00:00,11467,11447,11049,11739,11468,11826
2018-12-11 21:00:00,11037,11156,10599,11116,10894,11337
2018-12-11 22:00:00,10495,10790,10033,10333,10174,10723
2018-12-11 23:00:00,9769,10299,9274,9282,9208,9900
2018-12-12 00:00:00,8848,8498,9369,8621,8577,9427
2018-12-12 01:00:00,8820,8458,9340,8578,8529,9386
2018-12-12 02:00:00,9192,8996,9731,9159,9179,9943
2018-12-12 03:00:00,9525,9478,10081,9679,9761,10441
2018-12-12 04:00:00,9605,9594,10165,9804,9901,10562
2018-12-12 05:00:00,9732,9777,10298,10001,10122,10751
2018-12-12 06:00:00,10150,10382,10738,10655,10854,11377
2018-12-12 07:00:00,10623,11066,11235,11394,11681,12086
2018-12-12 08:00:00,10848,11392,11472,11745,12074,12422
2018-12-12 09:00:00,10830,11365,11452,11716,12042,12395
2018-12-12 10:00:00,10643,11095,11256,11425,11716,12116
2018-12-12 11:00:00,10336,10651,10934,10945,11179,11656
2018-12-12 12:00:00,10099,10309,10685,10576,10765,11301
2018-12-12 13:00:00,10050,10238,10633,10499,10680,11228
2018-12-12 14:00:00,10034,10214,10616,10473,10651,11203
2018-12-12 15:00:00,10023,10198,10605,10457,10632,11187
2018-12-12 16:00:00,10289,10584,10884,10872,11097,11586
2018-12-12 17:00:00,10828,11362,11450,11713,12038,12392
2018-12-12 18:00:00,11173,11862,11813,12252,12642,12909
2018-12-12 19:00:00,11058,11695,11692,12072,12441,12737
2018-12-12 20:00:00,10712,11195,11328,11532,11836,12219
2018-12-12 21:00:00,10361,10687,10960,10984,11222,11693
2018-12-12 22:00:00,9920,10049,10496,10295,10451,11032
2018-12-12 23:00:00,9328,9193,9874,9371,9417,10146
2018-12-13 00:00:00,8143,9974,8675,9301,8891,9852
2018-12-13 01:00:00,8095,9929,8640,9257,8844,9814
2018-12-13 02:00:00,8736,10533,9112,9851,9480,10323
2018-12-13 03:00:00,9309,11074,9535,10383,10049,10778
2018-12-13 04:00:00,9447,11205,9637,10511,10187,10888
2018-12-13 05:00:00,9665,11410,9797,10713,10403,11061
2018-12-13 06:00:00,10385,12091,10328,11381,11118,11633
2018-12-13 07:00:00,11200,12859,10929,12137,11927,12280
2018-12-13 08:00:00,11587,13225,11214,12496,12312,12587
2018-12-13 09:00:00,11555,13195,11191,12467,12281,12562
2018-12-13 10:00:00,11234,12892,10954,12169,11961,12307
2018-12-13 11:00:00,10706,12393,10565,11678,11437,11887
2018-12-13 12:00:00,10298,12008,10264,11300,11031,11563
2018-12-13 13:00:00,10214,11928,10202,11222,10948,11496
2018-12-13 14:00:00,10185,11901,10181,11195,10919,11474
2018-12-13 15:00:00,10167,11884,10167,11178,10901,11459
2018-12-13 16:00:00,10625,12317,10505,11604,11356,11823
2018-12-13 17:00:00,11552,13192,11188,12463,12277,12559
2018-12-13 18:00:00,12146,13753,11627,13015,12868,13032
2018-12-13 19:00:00,11948,13566,11481,12831,12671,12874
2018-12-13 20:00:00,11353,13004,11042,12278,12079,12401
2018-12-13 21:00:00,10748,12433,10596,11718,11479,11921
2018-12-13 22:00:00,9989,11716,10036,11013,10724,11318
2018-12-13 23:00:00,8970,10754,9285,10068,9712,10509
2018-12-14 00:00:00,8585,10952,8036,8964,8783,10102
2018-12-14 01:00:00,8534,10926,8005,8918,8740,10075
2018-12-14 02:00:00,9212,11280,8431,9528,9325,10429
2018-12-14 03:00:00,9818,11596,8812,10074,9849,10746
2018-12-14 04:00:00,9965,11673,8904,10205,9975,10823
2018-12-14 05:00:00,10195,11793,9049,10412,10174,10943
2018-12-14 06:00:00,10958,12191,9528,11099,10833,11342
2018-12-14 07:00:00,11820,12641,10070,11874,11577,11792
2018-12-14 08:00:00,12229,12855,10328,12242,11931,12006
2018-12-14 09:00:00,12196,12837,10307,12212,11902,11989
2018-12-14 10:00:00,11856,12660,10093,11907,11608,11811
2018-12-14 11:00:00,11296,12368,9741,11403,11125,11519
2018-12-14 12:00:00,10865,12143,9470,11015,10753,11293
2018-12-14 13:00:00,10776,12096,9414,10935,10676,11247
2018-12-14 14:00:00,10745,12080,9395,10908,10649,11231
2018-12-14 15:00:00,10726,12070,9383,10890,10633,11221
2018-12-14 16:00:00,11211,12323,9688,11327,11052,11474
2018-12-14 17:00:00,12192,12835,10304,12209,11899,11986
2018-12-14 18:00:00,12821,13164,10700,12775,12442,12315
2018-12-14 19:00:00,12611,13054,10568,12586,12261,12206
2018-12-14 20:00:00,11981,12725,10172,12019,11717,11876
2018-12-14 21:00:00,11342,12391,9770,11444,11164,11542
2018-12-14 22:00:00,10538,11972,9264,10721,10470,11122
2018-12-14 23:00:00,9460,11409,8586,9751,9539,10559
2018-12-15 00:00:00,9720,10403,9308,9799,9458,10075
2018-12-15 01:00:00,9705,10397,9299,9783,9439,10061
2018-12-15 02:00:00,9912,10480,9423,9997,9691,10243
2018-12-15 03:00:00,10097,10554,9534,10189,9916,10405
2018-12-15 04:00:00,10142,10572,9561,10235,9971,10444
2018-12-15 05:00:00,10212,10601,9603,10308,10056,10506
2018-12-15 06:00:00,10445,10694,9743,10549,10340,10710
2018-12-15 07:00:00,10709,10800,9901,10822,10660,10941
2018-12-15 08:00:00,10834,10850,9976,10951,10813,11051
2018-12-15 09:00:00,10824,10846,9970,10941,10800,11042
2018-12-15 10:00:00,10720,10805,9908,10833,10674,10951
2018-12-15 11:00:00,10549,10736,9805,10656,10466,10801
2018-12-15 12:00:00,10417,10683,9726,10520,10306,10686
2018-12-15 13:00:00,10390,10672,9710,10492,10272,10662
2018-12-15 14:00:00,10381,10668,9704,10482,10261,10654
2018-12-15 15:00:00,10375,10666,9701,10476,10254,10648
2018-12-15 16:00:00,10523,10725,9789,10629,10434,10778
2018-12-15 17:00:00,10822,10846,9969,10940,10799,11041
2018-12-15 18:00:00,11015,10923,10084,11139,11033,11210
2018-12-15 19:00:00,10951,10897,10046,11072,10955,11154
2018-12-15 20:00:00,10758,10820,9931,10873,10721,10985
2018-12-15 21:00:00,10563,10741,9813,10671,10483,10813
2018-12-15 22:00:00,10317,10643,9666,10416,10184,10598
2018-12-15 23:00:00,9988,10510,9469,10075,9783,10309
2018-12-16 00:00:00,9172,9816,8783,9246,8924,9506
2018-12-16 01:00:00,9155,9808,8772,9228,8904,9491
2018-12-16 02:00:00,9380,9915,8916,9460,9171,9692
2018-12-16 03:00:00,9580,10011,9044,9667,9410,9872
2018-12-16 04:00:00,9629,10034,9075,9717,9467,9915
2018-12-16 05:00:00,9705,10070,9124,9796,9558,9983
2018-12-16 06:00:00,9957,10191,9286,10056,9858,10209
2018-12-16 07:00:00,10242,10327,9469,10351,10197,10465
2018-12-16 08:00:00,10378,10392,9555,10491,10358,10586
2018-12-16 09:00:00,10367,10387,9548,10479,10345,10576
2018-12-16 10:00:00,10254,10333,9476,10363,10211,10475
2018-12-16 11:00:00,10069,10245,9358,10172,9991,10310
2018-12-16 12:00:00,9927,10176,9266,10025,9822,10182
2018-12-16 13:00:00,9897,10162,9247,9994,9786,10155
2018-12-16 14:00:00,9887,10158,9241,9984,9774,10146
2018-12-16 15:00:00,9881,10154,9237,9977,9767,10141
2018-12-16 16:00:00,10041,10231,9340,10143,9958,10284
2018-12-16 17:00:00,10366,10386,9547,10478,10344,10575
2018-12-16 18:00:00,10574,10486,9681,10693,10591,10761
2018-12-16 19:00:00,10504,10453,9636,10621,10509,10699
2018-12-16 20:00:00,10296,10353,9503,10406,10261,10512
2018-12-16 21:00:00,10084,10252,9367,10188,10009,10323
2018-12-16 22:00:00,9818,10125,9197,9913,9693,10085
2018-12-16 23:00:00,9461,9954,8968,9545,9268,9765
2018-12-17 00:00:00,10376,8784,8707,8024,8946,9840
2018-12-17 01:00:00,10347,8758,8676,7975,8904,9795
2018-12-17 02:00:00,10743,9106,9089,8628,9477,10401
2018-12-17 03:00:00,11097,9417,9458,9213,9990,10944
2018-12-17 04:00:00,11182,9492,9547,9354,10114,11075
2018-12-17 05:00:00,11317,9610,9687,9576,10308,11281
2018-12-17 06:00:00,11762,10001,10152,10311,10953,11963
2018-12-17 07:00:00,12265,10444,10677,11142,11682,12734
2018-12-17 08:00:00,12504,10654,10926,11537,12029,13100
2018-12-17 09:00:00,12485,10637,10906,11505,12000,13070
2018-12-17 10:00:00,12286,10462,10699,11177,11713,12766
2018-12-17 11:00:00,11960,10175,10358,10638,11240,12266
2018-12-17 12:00:00,11708,9954,10095,10222,10875,11880
2018-12-17 13:00:00,11656,9908,10041,10136,10799,11800
2018-12-17 14:00:00,11638,9893,10023,10107,10774,11773
2018-12-17 15:00:00,11627,9883,10011,10088,10757,11756
2018-12-17 16:00:00,11910,10131,10306,10556,11168,12190
2018-12-17 17:00:00,12482,10635,10903,11501,11997,13067
2018-12-17 18:00:00,12850,10957,11287,12108,12529,13630
2018-12-17 19:00:00,12727,10850,11159,11906,12352,13442
2018-12-17 20:00:00,12359,10527,10775,11298,11819,12878
2018-12-17 21:00:00,11986,10198,10386,10681,11278,12306
2018-12-17 22:00:00,11517,9786,9896,9907,10598,11587
2018-12-17 23:00:00,10887,9233,9239,8867,9686,10623
2018-12-18 00:00:00,9357,7810,7659,8526,8545,9891
2018-12-18 01:00:00,9317,7776,7611,8482,8489,9847
2018-12-18 02:00:00,9853,8229,8246,9069,9239,10431
2018-12-18 03:00:00,10333,8635,8813,9595,9911,10954
2018-12-18 04:00:00,10449,8732,8950,9721,10073,11080
2018-12-18 05:00:00,10631,8886,9166,9921,10328,11278
2018-12-18 06:00:00,11234,9396,9879,10582,11172,11936
2018-12-18 07:00:00,11916,9972,10686,11328,12126,12679
2018-12-18 08:00:00,12240,10246,11069,11683,12580,13032
2018-12-18 09:00:00,12213,10223,11038,11654,12543,13003
2018-12-18 10:00:00,11944,9996,10720,11360,12167,12710
2018-12-18 11:00:00,11502,9622,10197,10875,11547,12228
2018-12-18 12:00:00,11161,9334,9793,10501,11070,11856
2018-12-18 13:00:00,11090,9274,9709,10424,10971,11779
2018-12-18 14:00:00,11066,9254,9681,10398,10937,11753
2018-12-18 15:00:00,11051,9241,9663,10381,10916,11736
2018-12-18 16:00:00,11434,9565,10117,10801,11453,12154
2018-12-18 17:00:00,12210,10221,11034,11651,12539,13000
2018-12-18 18:00:00,12708,10641,11624,12196,13235,13542
2018-12-18 19:00:00,12542,10501,11427,12014,13003,13361
2018-12-18 20:00:00,12043,10080,10837,11468,12305,12818
2018-12-18 21:00:00,11538,9652,10239,10914,11597,12267
2018-12-18 22:00:00,10902,9115,9486,10218,10707,11574
2018-12-18 23:00:00,10049,8395,8477,9284,9514,10645
2018-12-19 00:00:00,9888,8258,8094,9285,8692,9875
2018-12-19 01:00:00,9836,8219,8050,9261,8641,9838
2018-12-19 02:00:00,10533,8750,8654,9587,9336,10337
2018-12-19 03:00:00,11157,9225,9195,9879,9959,10784
2018-12-19 04:00:00,11308,9340,9326,9950,10109,10892
2018-12-19 05:00:00,11544,9520,9531,10060,10345,11061
2018-12-19 06:00:00,12329,10117,10211,10427,11128,11623
2018-12-19 07:00:00,13215,10793,10980,10842,12012,12258
2018-12-19 08:00:00,13637,11113,11346,11039,12433,12560
2018-12-19 09:00:00,13602,11087,11316,11023,12398,12536
2018-12-19 10:00:00,13253,10821,11013,10860,12050,12285
2018-12-19 11:00:00,12677,10383,10514,10590,11475,11873
2018-12-19 12:00:00,12233,10045,10129,10383,11033,11555
2018-12-19 13:00:00,12142,9975,10049,10340,10941,11489
2018-12-19 14:00:00,12110,9951,10022,10325,10910,11467
2018-12-19 15:00:00,12091,9936,10005,10316,10890,11453
2018-12-19 16:00:00,12590,10316,10438,10549,11388,11810
2018-12-19 17:00:00,13598,11084,11312,11021,12394,12533
2018-12-19 18:00:00,14246,11577,11874,11324,13040,12996
2018-12-19 19:00:00,14030,11413,11687,11223,12825,12842
2018-12-19 20:00:00,13382,10919,11124,10920,12178,12377
2018-12-19 21:00:00,12724,10418,10554,10612,11522,11906
2018-12-19 22:00:00,11897,9788,9837,10225,10697,11314
2018-12-19 23:00:00,10788,8944,8875,9706,9590,10520
2018-12-20 00:00:00,10544,8577,8751,7794,9081,10115
2018-12-20 01:00:00,10505,8535,8702,7751,9034,10092
2018-12-20 02:00:00,11034,9100,9361,8327,9661,10405
2018-12-20 03:00:00,11508,9606,9950,8843,10222,10686
2018-12-20 04:00:00,11622,9728,10092,8967,10357,10754
2018-12-20 05:00:00,11801,9920,10316,9163,10570,10860
2018-12-20 06:00:00,12397,10556,11057,9811,11275,11213
2018-12-20 07:00:00,13070,11274,11895,10544,12071,11612
2018-12-20 08:00:00,13390,11616,12293,10892,12450,11801
2018-12-20 09:00:00,13364,11588,12261,10864,12419,11786
2018-12-20 10:00:00,13098,11305,11930,10575,12105,11629
2018-12-20 11:00:00,12662,10838,11387,10099,11588,11370
2018-12-20 12:00:00,12325,10478,10967,9732,11189,11170
2018-12-20 13:00:00,12255,10404,10881,9657,11106,11129
2018-12-20 14:00:00,12231,10379,10851,9631,11078,11115
2018-12-20 15:00:00,12216,10363,10832,9614,11061,11106
2018-12-20 16:00:00,12595,10767,11304,10027,11509,11330
2018-12-20 17:00:00,13361,11585,12257,10860,12415,11784
2018-12-20 18:00:00,13852,12110,12868,11396,12997,12075
2018-12-20 19:00:00,13688,11935,12664,11217,12803,11978
2018-12-20 20:00:00,13196,11409,12052,10681,12221,11687
2018-12-20 21:00:00,12697,10876,11430,10138,11629,11391
2018-12-20 22:00:00,12069,10206,10649,9454,10886,11019
2018-12-20 23:00:00,11227,9307,9601,8538,9890,10520
2018-12-21 00:00:00,10781,9073,9840,7775,9438,8840
2018-12-21 01:00:00,10755,9044,9801,7733,9392,8807
